SK_ID_CURR,EXT_SOURCE_3,EXT_SOURCE_2,BURO_CREDIT_ACTIVE_Closed_MEAN,DAYS_BIRTH,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,DAYS_EMPLOYED,BURO_DAYS_CREDIT_UPDATE_MEAN,DAYS_EMPLOYED_PERC,ACTIVE_DAYS_CREDIT_MEAN,REGION_RATING_CLIENT_W_CITY,NAME_INCOME_TYPE_Working,PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,NAME_EDUCATION_TYPE_Higher education,PREV_CODE_REJECT_REASON_SCOFR_MEAN,DAYS_LAST_PHONE_CHANGE,CODE_GENDER,APPROVED_DAYS_DECISION_MIN,DAYS_ID_PUBLISH,predict_proba,predict,Demande_credit
249845,,0.6991984624098609,,-15990,0.3333333333333333,-3238.0,,0.2025015634771732,,1,1,0.3333333333333333,1,0.0,-2532.0,1,-2532.0,-4247,0.2587883,0,Accordée
249883,,0.5486721107342697,1.0,-18466,0.3333333333333333,-5812.0,-19.0,0.3147406043539478,,2,0,0.0,0,0.0,-1804.0,1,-2756.0,-2017,0.3644599,0,Accordée
249895,0.5136937663039473,0.5944901589268834,1.0,-12028,0.0909090909090909,-1471.0,-826.5,0.1222979714000665,,2,1,0.0,0,0.0,-1211.0,1,-2849.0,-4481,0.2936859,0,Accordée
249898,0.6127042441012546,0.5565274301796452,0.4,-17027,0.1428571428571428,-1896.0,-642.2,0.1113525577024725,-798.6666666666666,2,1,0.0,0,0.0,-701.0,0,-701.0,-580,0.49711847,0,Accordée
249906,0.4118485559242397,0.6312336209782871,0.6,-13812,0.3636363636363636,-2366.0,-131.6,0.1713003185635679,-233.0,2,0,0.1818181818181818,1,0.0,-1018.0,1,-1018.0,-3547,0.33081493,0,Accordée
249909,0.6512602186973006,0.7131712191371821,0.6666666666666666,-20966,0.0,,-475.3333333333333,,-484.8,2,0,0.0,1,0.0,-936.0,0,-936.0,-3673,0.17165253,0,Accordée
249913,0.6925590674998008,0.4831702053017557,1.0,-14619,0.0,-1496.0,-866.6,0.1023325808878856,,2,1,0.0,0,0.0,0.0,1,-2406.0,-5127,0.34186688,0,Accordée
249921,0.6690566947824041,0.7200498633513522,0.6,-18174,0.2,-3051.0,-186.2,0.1678771871904919,-358.5,1,1,0.0,0,0.0,-1300.0,0,-1300.0,-1720,0.22788878,0,Accordée
256511,0.5814837058057234,0.5746371257940317,0.7333333333333333,-12717,0.0,-4484.0,-341.53333333333336,0.352598883384446,-807.0,1,0,0.0,1,0.0,-2187.0,0,-2187.0,-3973,0.13110119,0,Accordée
256533,,0.5818951185806743,,-23482,0.0,,,,,2,0,0.0,0,0.0,0.0,0,-209.0,-4856,0.21407676,0,Accordée
256539,,0.4671767129732872,,-8215,0.0,-672.0,,0.0818015824710894,,3,0,0.0,1,0.0,-488.0,0,-488.0,-274,0.5149077,0,Accordée
256590,0.511891801533151,0.4299428616595154,1.0,-15792,0.0,-5035.0,-1085.5,0.3188323201621074,,2,1,0.0,0,0.0,-2099.0,0,-2370.0,-1899,0.34916365,0,Accordée
256614,0.3077366963789207,0.5315639774783703,0.5714285714285714,-16379,0.0,-1171.0,-1160.142857142857,0.0714939862018438,-532.0,2,0,0.0,1,0.0,-2508.0,1,-2508.0,-5110,0.38950533,0,Accordée
256644,0.6690566947824041,0.7657889198158041,1.0,-15602,0.0,-1994.0,-129.0,0.127804127675939,,2,1,0.0,1,0.0,-1100.0,0,-1100.0,-3015,0.13206159,0,Accordée
256653,,0.6193991232617329,,-15495,0.0,-145.0,,0.0093578573733462,,2,1,0.0,0,0.0,-1407.0,1,-2901.0,-4949,0.5126393,0,Accordée
256663,0.6006575372857061,0.7261271450380146,0.7333333333333333,-20930,0.6666666666666666,-2105.0,-414.4666666666666,0.1005733397037744,-778.5,1,0,0.0,1,0.0,-3120.0,0,,-1536,0.16009925,0,Accordée
256666,0.5172965813614878,0.5868928601636508,0.2857142857142857,-14962,0.2,-952.0,-313.1428571428572,0.0636278572383371,-1474.4,2,1,0.0,0,0.0,-1687.0,1,-2437.0,-5020,0.3629176,0,Accordée
256685,,0.1614713283221891,,-21565,0.25,,,,,2,0,0.0,1,0.0,0.0,1,-2207.0,-5080,0.38688487,0,Accordée
256705,0.5190973382084597,0.7329741603499091,0.7,-19973,0.0,-4575.0,-300.8,0.2290592299604466,-870.3333333333334,2,0,0.0,0,0.0,-2785.0,1,-2785.0,-3475,0.1529626,0,Accordée
256708,0.5046813193144684,0.6270293971311535,0.5555555555555556,-19365,0.0909090909090909,-1621.0,-226.66666666666663,0.083707720113607,-928.75,2,0,0.0,1,0.0,-1784.0,1,-2764.0,-2905,0.2037303,0,Accordée
256713,0.4812493411434029,0.6196516931786268,0.7272727272727273,-15976,0.125,-1711.0,-745.0,0.1070981472208312,-604.6666666666666,2,0,0.0,0,0.0,-2010.0,0,-2693.0,-5073,0.40647706,0,Accordée
256715,0.4418358231994413,0.4669862010031072,0.0,-21527,0.0,-695.0,-19.0,0.0322850373948994,-171.0,2,1,0.0,1,0.0,-504.0,1,-504.0,-4972,0.3167949,0,Accordée
256718,0.4418358231994413,0.4286141964955061,1.0,-21193,0.5,-2280.0,-751.0,0.1075826923984334,,2,1,0.0,1,0.0,-616.0,1,-1872.0,-3602,0.38213593,0,Accordée
256745,0.3927738606031339,0.6783490544612932,0.5,-11041,0.0,-1424.0,-531.5,0.128973824834707,-434.0,2,1,0.3333333333333333,0,0.0,-226.0,0,-1140.0,-3715,0.53426075,0,Accordée
256752,0.5280927512030451,0.5331971662163615,0.8,-19688,0.1111111111111111,-7058.0,-515.6,0.3584924827305973,-885.0,2,0,0.0,0,0.0,-2684.0,0,-1093.0,-3238,0.31338444,0,Accordée
256753,,0.412554215302257,,-16180,0.0,-2931.0,,0.1811495673671199,,3,1,0.0,1,0.0,-475.0,0,-475.0,-4179,0.51260996,0,Accordée
256754,0.2721336844147212,0.7838765463642258,0.0,-20942,0.1818181818181818,,-69.5,,-152.5,2,0,0.0,0,0.0,-2174.0,0,-2902.0,-4481,0.28912926,0,Accordée
256763,0.6956219298394389,0.4676176487222791,0.6666666666666666,-24303,0.0,,-524.6666666666666,,-1097.0,2,0,0.0,0,0.0,-361.0,0,-1160.0,-4457,0.26826546,0,Accordée
256772,0.2405414172860865,0.5618637422119835,0.4,-18022,0.0,-11244.0,-630.2666666666667,0.623904117190101,-1525.25,2,0,0.0,0,0.0,-1770.0,0,-1770.0,-1559,0.45149028,0,Accordée
256783,0.4258928980051529,0.6447325644513741,0.5,-13847,0.0,-1886.0,-216.0,0.136202787607424,-249.0,2,0,0.1,0,0.0,-473.0,0,-675.0,-1652,0.51929826,0,Accordée
256790,0.6674577419214722,0.4756497412486127,0.875,-18747,0.0,-745.0,-446.25,0.0397396916840027,0.0,2,1,0.0,0,0.0,-683.0,0,-683.0,-2283,0.46549687,0,Accordée
256801,0.6971469077844458,0.1737873323064477,,-16258,0.0,-1488.0,,0.0915241727149711,,2,1,0.0,0,0.0,-1280.0,1,-1280.0,-4852,0.48741108,0,Accordée
256808,0.746300213050371,0.6786734183503028,0.75,-18629,0.1666666666666666,-1384.0,-585.0,0.0742927693381287,-307.0,1,0,0.0,0,0.0,0.0,0,-2696.0,-2167,0.18271405,0,Accordée
256810,,0.5082233529310025,1.0,-14212,0.0,-726.0,-1200.0,0.0510835913312693,,1,1,0.5,0,0.0,-617.0,0,-617.0,-765,0.44903848,0,Accordée
256818,0.7490217048463391,0.7637985101088658,1.0,-14646,0.0,-2031.0,-199.0,0.1386726751331421,,3,0,0.0,0,0.0,-903.0,1,-903.0,-4994,0.18968648,0,Accordée
256824,0.6246146584503397,0.7616098936001786,0.5,-18113,0.25,-1118.0,-373.0,0.061723623916524,-280.0,2,0,0.0,1,0.0,-998.0,1,-998.0,-1555,0.17371666,0,Accordée
256825,0.4382813743111921,0.6016809185550869,0.3333333333333333,-24446,0.0,,-154.66666666666666,,-266.0,2,0,0.0,0,0.0,-777.0,0,-777.0,-5093,0.3824715,0,Accordée
256826,0.746300213050371,0.7216647479103276,1.0,-14938,0.0,-3455.0,-726.6666666666666,0.2312893292274735,,2,1,0.0,0,0.0,-2035.0,0,-2035.0,-4927,0.2130975,0,Accordée
256829,,0.4477710398214922,,-22042,0.0,,,,,2,0,0.0,0,0.0,-548.0,1,-548.0,-5260,0.2894898,0,Accordée
256875,0.6940926425266661,0.4704277315677687,0.5714285714285714,-17500,0.5,-5379.0,-368.7142857142857,0.3073714285714286,-1362.6666666666667,2,0,0.0,0,0.0,-1586.0,0,-1586.0,-1030,0.43443346,0,Accordée
256876,0.7826078370261895,0.5412974545116167,0.75,-20361,0.4736842105263157,,-673.875,,-1019.5,2,0,0.0,1,0.0,-1803.0,1,-1803.0,-2875,0.18687665,0,Accordée
256887,0.2896112383820055,0.7566116071917026,0.75,-17590,0.0,-1633.0,-565.75,0.0928368391131324,-305.0,2,1,0.0,0,0.0,-2979.0,0,-2411.0,-1134,0.3048555,0,Accordée
256888,,0.5011061946394596,,-24605,0.0769230769230769,,,,,2,0,0.0,0,0.0,0.0,0,-2796.0,-4804,0.19753745,0,Accordée
256894,,0.5523678631587671,,-20513,0.0,-2717.0,,0.1324525910398284,,1,1,0.0,1,0.0,0.0,1,-656.0,-3192,0.23522455,0,Accordée
256909,0.520897599048938,0.6407959748482055,0.3333333333333333,-11940,0.0666666666666666,-1237.0,-262.0,0.1036013400335008,-906.5,2,1,0.3333333333333333,1,0.0,-211.0,0,-1378.0,-3014,0.39303702,0,Accordée
256927,,0.5515729118877449,0.0,-12325,0.0,-1079.0,-80.0,0.0875456389452332,-2061.0,2,0,0.0,0,0.0,-1549.0,0,-2838.0,-4229,0.3024607,0,Accordée
256931,0.6925590674998008,0.6245714078958158,0.5,-23151,0.3333333333333333,,-253.5,,-979.0,2,0,0.6666666666666666,0,0.0,-733.0,1,-1209.0,-5886,0.3624047,0,Accordée
256933,0.2678689358444539,0.5510211578847956,0.7142857142857143,-12603,0.2,-4452.0,-679.2857142857143,0.3532492263746727,-726.5,2,1,0.0,0,0.0,-666.0,1,-2288.0,-4564,0.5196619,0,Accordée
256950,0.5082869913916046,0.5708913649381635,1.0,-14807,0.0,-535.0,-315.5,0.0361315593975822,,2,1,0.2,0,0.0,-56.0,1,-328.0,-3069,0.5071584,0,Accordée
256955,0.7180328113294772,0.6895557225650857,0.9,-13806,0.0,-3404.0,-964.7,0.2465594668984499,-899.0,2,1,0.0,0,0.0,-130.0,1,-2669.0,-4537,0.20247638,0,Accordée
256962,0.3589512285783967,0.7082617381577153,0.5,-20016,0.0,-12983.0,-423.2,0.6486310951239008,-661.8,2,0,0.0,0,0.0,-1168.0,0,-2650.0,-3521,0.20179297,0,Accordée
256972,0.7121551551910698,0.5037903695705864,0.5,-14002,0.0,-280.0,-483.375,0.0199971432652478,-926.75,2,1,0.0,1,0.0,-1779.0,0,-1779.0,-4910,0.36640087,0,Accordée
256993,,0.7694089674554708,,-17116,0.0,-4805.0,,0.2807314793175975,,1,1,0.0,1,0.0,-172.0,0,-172.0,-650,0.11890585,0,Accordée
257017,0.7992967832109371,0.6905566018602983,1.0,-11703,,-230.0,-857.25,0.0196530804067333,,2,0,,0,,-621.0,0,,-3887,0.39536434,0,Accordée
257019,,0.7127326463705876,,-19349,0.0,-1032.0,,0.0533360897203989,,2,1,0.3333333333333333,1,0.0,-1130.0,1,-1130.0,-1533,0.24483617,0,Accordée
257020,0.4471785780453068,0.3705787790861835,0.5384615384615384,-20318,0.0,-4219.0,-390.0769230769231,0.2076483905896249,-953.6666666666666,2,0,0.0,0,0.0,-1482.0,1,-1482.0,-3342,0.45465478,0,Accordée
257022,0.2327247762679433,0.7603570013204012,0.0,-22844,0.0,,-73.0,,-621.0,1,0,0.5,0,0.0,-307.0,0,-307.0,-4858,0.39869386,0,Accordée
257050,0.6092756673894402,0.1878454901540886,0.8571428571428571,-22594,0.0,,-1255.857142857143,,-559.0,2,0,0.0,0,0.0,-1416.0,0,-1416.0,-5089,0.5011177,0,Accordée
257056,0.6817058776720116,0.6312997922315267,0.6,-14749,0.2857142857142857,-3206.0,-777.2,0.2173706691979117,-676.0,2,0,0.0,0,0.0,-2345.0,1,-2684.0,-4324,0.2707587,0,Accordée
257066,0.7032033049040319,0.6811291373553559,0.8666666666666667,-12372,0.0,-161.0,-1142.9333333333334,0.0130132557387649,-558.0,2,0,0.0,1,0.0,-2311.0,0,-2780.0,-4550,0.24021105,0,Accordée
257071,0.5832379256761245,0.5335346043529615,0.5,-17025,0.0,-1845.0,-104.5,0.1083700440528634,-1632.0,2,1,0.3333333333333333,0,0.0,-634.0,1,-634.0,-551,0.34939572,0,Accordée
257073,0.7776594425716818,0.6776807048231759,1.0,-18865,0.1666666666666666,-1230.0,-1750.0,0.0652001060164325,,2,1,0.0,0,0.0,-1871.0,0,-2164.0,-2402,0.3391846,0,Accordée
257076,0.6496203111237195,0.6554317345444959,0.9,-19793,0.1666666666666666,-1402.0,-984.6,0.0708331228211994,-575.0,2,1,0.0,1,0.0,-1974.0,0,-1974.0,-3317,0.22181639,0,Accordée
257084,,0.245783038481967,,-8825,0.0,-2084.0,,0.2361473087818696,,2,1,0.0,1,0.0,-1.0,0,-1383.0,-603,0.525065,0,Accordée
257120,0.6397075677637197,0.6739149471808975,1.0,-17126,0.0,,-1074.5,,,2,0,0.0,0,0.0,-236.0,0,-236.0,-637,0.1550612,0,Accordée
257131,0.3893387918468769,0.7009386722565021,0.25,-11111,0.1666666666666666,-565.0,-198.5,0.050850508505085,-675.6666666666666,1,0,0.1666666666666666,0,0.0,-352.0,0,-1450.0,-1752,0.50599957,0,Accordée
257150,0.3572932680336494,0.6481212136153349,0.6875,-21710,0.4285714285714285,-2512.0,-683.5625,0.1157070474435743,-1124.4,2,0,0.7142857142857143,0,0.0,-1645.0,0,-1645.0,-5107,0.52266717,0,Accordée
257192,,0.27115764937868,,-8271,0.0,-1221.0,,0.1476242292346753,,2,1,0.0,1,0.0,-22.0,0,-1033.0,-798,0.50931257,0,Accordée
257200,0.5460231970049609,0.6141166861064133,0.8,-18274,0.25,-1600.0,-366.6,0.0875560906205537,-709.0,2,1,0.25,1,0.0,-700.0,0,-700.0,-961,0.3834424,0,Accordée
257204,0.3706496323299817,0.7220730593444616,0.5,-16554,0.1666666666666666,-1526.0,-456.0,0.0921831581490878,-581.3333333333334,1,0,0.0,1,0.0,-639.0,0,-1698.0,-102,0.31840825,0,Accordée
257213,0.4188542886233217,0.6773462570662557,0.8333333333333334,-14982,0.0,-3306.0,-399.8333333333333,0.2206647977573087,-79.0,2,1,0.0,0,0.0,-598.0,1,-2507.0,-4904,0.28421816,0,Accordée
257216,0.6144143775673561,0.574508838903644,0.6666666666666666,-21877,0.0,,-427.3333333333333,,-391.0,2,0,0.0,0,0.0,-1763.0,0,-1763.0,-4535,0.2549862,0,Accordée
257219,,0.5600002897073907,,-18213,0.0,-519.0,,0.0284961291385274,,2,1,0.0,0,0.0,-355.0,0,-2066.0,-1730,0.45770878,0,Accordée
257234,0.5082869913916046,0.7767774361631119,0.7727272727272727,-14337,0.0,-2073.0,-692.7272727272727,0.144590918602218,-938.4,2,1,0.0,0,0.0,-525.0,1,-525.0,-5065,0.18552922,0,Accordée
257251,0.5954562029091491,0.7867191797213561,1.0,-14159,,-494.0,-499.5,0.0348894695953104,,1,0,,0,,-3252.0,0,,-4568,0.14368491,0,Accordée
257255,0.3457848024695955,0.6981073305308825,0.3333333333333333,-12968,0.0,-1610.0,-41.333333333333336,0.1241517581739666,-400.5,1,1,0.0,1,0.0,-283.0,0,-283.0,-331,0.3989589,0,Accordée
257260,0.7958031328748403,0.4041383135094727,1.0,-11778,0.0,-2927.0,-784.6666666666666,0.2485141789777551,,2,0,0.2857142857142857,1,0.0,-1006.0,0,-2796.0,-3199,0.37320194,0,Accordée
257267,0.5190973382084597,0.613525756347574,1.0,-9556,0.0,-686.0,-355.0,0.071787358727501,,2,1,0.0,1,0.0,-124.0,0,-1824.0,-2064,0.31469283,0,Accordée
257277,0.8307666055019554,0.5197980896662465,1.0,-17912,1.0,-3182.0,-1033.0,0.1776462706565431,,2,1,1.0,0,0.0,-2404.0,0,,-1134,0.338077,0,Accordée
257293,0.5726825047161584,0.4581959472412945,0.8,-20417,0.2,-3913.0,-648.8,0.1916540138120194,-123.0,2,1,0.0,0,0.0,-1771.0,0,-1771.0,-3725,0.38887846,0,Accordée
257304,0.7001838506835805,0.7591515885273118,0.7142857142857143,-20519,0.0,,-429.1428571428572,,-386.0,2,0,0.6666666666666666,1,0.0,-947.0,0,-947.0,-3935,0.17184627,0,Accordée
257307,,0.7273474386924942,,-14035,0.0,-4265.0,,0.3038831492696829,,1,0,0.0,1,0.0,-2747.0,0,-2747.0,-5832,0.16254264,0,Accordée
257312,0.5046813193144684,0.5622620594702968,0.75,-18192,0.0,-1188.0,-675.75,0.0653034300791556,-248.0,2,0,0.0,0,0.0,-651.0,0,-651.0,-1741,0.41454577,0,Accordée
257326,0.5902333386185574,0.5559066848498331,0.75,-10709,0.0,-2225.0,-347.75,0.2077691661219535,-719.0,2,1,0.0769230769230769,0,0.0,-1598.0,0,-1598.0,-2024,0.43806306,0,Accordée
257353,0.7165702448010511,0.6047009492104852,0.6,-23117,0.0,,-598.4,,-298.5,2,0,0.25,0,0.0,-1697.0,0,-2564.0,-5133,0.33209017,0,Accordée
257354,0.8095082892315094,0.5459468880236361,0.75,-22343,0.0,,-836.25,,-2018.0,2,0,0.0,0,0.0,-1995.0,0,-1995.0,-4614,0.15578094,0,Accordée
257369,0.3392876999089139,0.5419272219030445,0.0,-21309,0.0,,-16.0,,-1331.0,2,0,0.0,0,0.0,-1172.0,0,-1172.0,-4811,0.40331855,0,Accordée
257372,0.3791004853998145,0.7539034334216287,0.5,-12959,0.0,-2560.0,-413.0,0.1975461069526969,-822.0,2,0,0.0,0,0.0,-1929.0,0,-1929.0,-2240,0.38375172,0,Accordée
257375,0.3344541255096772,0.6206870663701441,0.6666666666666666,-24272,0.5,,-590.1666666666666,,-830.0,2,0,0.0,1,0.0,-2997.0,0,-335.0,-4520,0.24074195,0,Accordée
257388,,0.3972697596642883,,-12551,0.5,-258.0,,0.0205561309855788,,2,1,0.0,1,0.0,-2584.0,1,-2780.0,-4839,0.48981288,0,Accordée
257393,0.6940926425266661,0.6791929950165899,0.8,-20057,0.25,,-735.8,,-521.5,2,0,0.0,1,0.0,-610.0,1,-610.0,-3358,0.12905893,0,Accordée
257395,0.6658549219640212,0.6996673711853992,0.4285714285714285,-15809,0.0,-2574.0,-605.0,0.1628186476057941,-1004.75,2,0,0.0,0,0.0,-727.0,0,-727.0,-5104,0.2923171,0,Accordée
257406,0.4920600938649263,0.6775230592405015,0.75,-15604,0.1818181818181818,-743.0,-675.75,0.0476159958984875,-179.0,2,1,0.0,0,0.0,-746.0,1,-746.0,-3306,0.3504638,0,Accordée
257437,,0.5502961139173264,,-13460,0.2,-665.0,,0.0494056463595839,,1,0,0.0,0,0.2,-394.0,1,-515.0,-4374,0.44549838,0,Accordée
257441,0.5388627065779676,0.417464937380914,0.7,-20186,0.1538461538461538,-2885.0,-369.7,0.1429208362231249,-369.6666666666667,2,0,0.0,0,0.0,-2088.0,0,-2423.0,-3735,0.42701948,0,Accordée
257473,0.5832379256761245,0.6383915319994674,0.6666666666666666,-23060,0.4166666666666667,,-427.22222222222223,,-936.6666666666666,2,0,0.0833333333333333,0,0.0,-2417.0,0,-2892.0,-4505,0.31853485,0,Accordée
257476,0.5064842396679806,0.4233633858452441,0.6111111111111112,-12588,0.0,-1413.0,-643.3888888888889,0.1122497616777883,-616.7142857142857,2,0,0.0,1,0.0,-292.0,0,-2513.0,-3175,0.48634303,0,Accordée
257506,0.1176137317080569,0.5868186331678054,1.0,-23328,0.0,,-361.0,,,2,0,0.0,0,0.0,-2124.0,0,-2124.0,-4987,0.45282164,0,Accordée
257514,,0.7714472293038397,1.0,-18420,0.0,-3356.0,-1771.5,0.1821932681867535,,2,1,0.0,1,0.0,-1077.0,0,-2642.0,-1967,0.1378866,0,Accordée
257528,,0.7548556213374236,,-15644,0.0,-1999.0,,0.1277806187675786,,2,0,0.0,0,0.0,-220.0,0,-220.0,-243,0.19102792,0,Accordée
257545,0.5884877883422673,0.385964619752569,0.5,-10745,0.0,-4141.0,-544.0,0.3853885528152629,-2000.0,3,1,0.3333333333333333,1,0.0,-593.0,1,-593.0,-645,0.35012498,0,Accordée
257546,0.5762088360175724,0.5904774934331185,0.8333333333333334,-11433,0.2,-2865.0,-972.0,0.2505903962214642,-290.0,2,0,0.1,0,0.0,-640.0,1,-2568.0,-4116,0.3649304,0,Accordée
257548,0.4938628816996244,0.7025999920291748,0.25,-20051,0.1666666666666666,,-148.75,,-936.3333333333334,2,0,0.1666666666666666,0,0.0,0.0,0,-2793.0,-3605,0.43025494,0,Accordée
257551,0.6577838002083306,0.4141503317100369,0.6666666666666666,-23706,0.1428571428571428,,-749.0,,-207.0,2,0,0.0,0,0.0,-19.0,0,-2467.0,-4494,0.35430646,0,Accordée
257564,0.622922000268356,0.4445883582435916,0.6666666666666666,-18460,0.3076923076923077,-4440.0,-427.75,0.2405200433369447,-606.25,2,1,0.3076923076923077,0,0.0,-196.0,0,-2900.0,-2003,0.5044323,0,Accordée
257565,0.5370699579791587,0.5466514904912924,0.5,-21499,0.125,,-85.08333333333333,,-313.0,2,0,0.125,1,0.0,0.0,0,-1397.0,-2304,0.39734253,0,Accordée
257567,0.1510075350878296,0.6748177306291222,0.7777777777777778,-13243,0.1666666666666666,-5357.0,-409.8333333333333,0.4045155931435475,-549.75,1,0,0.3333333333333333,0,0.0,-1017.0,1,-2234.0,-4290,0.47466058,0,Accordée
257572,0.5937175866150576,0.6621021538705536,0.75,-22916,0.0,,-424.25,,-594.3333333333334,2,0,0.0,0,0.0,0.0,1,-2423.0,-5558,0.26488093,0,Accordée
257578,0.6769925032909132,0.7427397060287033,0.6,-19848,0.0,,-181.8,,-1757.5,2,0,0.0,0,0.0,-1906.0,0,-1906.0,-2886,0.14757536,0,Accordée
257585,0.6690566947824041,0.6784730962807624,0.8,-21267,0.0,,-655.4,,-680.0,1,0,0.0,0,0.0,-2099.0,0,-2099.0,-4404,0.17513765,0,Accordée
257590,0.191821602413606,0.6196774619802096,0.5454545454545454,-16943,0.0,-5829.0,-861.7272727272727,0.3440358850262645,-1766.4,2,0,0.0,0,0.0,-634.0,0,-2730.0,-479,0.47897625,0,Accordée
257594,0.511891801533151,0.5569213770810336,1.0,-17554,0.0,-489.0,-1418.1,0.0278568987125441,,2,0,0.0,0,0.0,-2280.0,0,-2280.0,-1103,0.5178956,0,Accordée
257596,0.6161216908872079,0.7805986252907616,0.6666666666666666,-19696,0.4,-4709.0,-811.3333333333334,0.2390840779853777,-939.0,2,1,0.0,0,0.0,-3017.0,1,-798.0,-3258,0.22038177,0,Accordée
257618,0.0406200395828735,0.6228367054467593,0.6428571428571429,-20555,0.2857142857142857,,-488.2142857142857,,-952.6,2,0,0.0,1,0.0,-349.0,0,-2506.0,-3785,0.5082671,0,Accordée
257632,0.8214433128935934,0.7733846427235789,,-18752,0.25,-6121.0,,0.3264185153583617,,2,1,0.0,0,0.0,-2043.0,0,-2635.0,-2252,0.2518855,0,Accordée
257638,0.6626377922738201,0.6900704156048812,1.0,-17523,0.0,-10169.0,-2366.0,0.5803230040518176,,3,1,0.0,0,0.0,-1982.0,0,-1982.0,-1060,0.21778195,0,Accordée
257650,0.7309873696832169,0.3325311365712711,0.5714285714285714,-21648,0.3076923076923077,-10227.0,-382.1428571428572,0.4724223946784922,-380.0,2,0,0.2307692307692307,0,0.0,-525.0,0,-525.0,-4729,0.4329842,0,Accordée
257663,0.2539628093363117,0.6527104522927423,0.6666666666666666,-17978,0.0833333333333333,,-727.3333333333334,,-203.0,2,0,0.0833333333333333,0,0.0,-699.0,0,-2878.0,-1510,0.45803747,0,Accordée
257678,0.4418358231994413,0.6910517044048042,0.875,-13294,0.0,-1996.0,-322.0,0.1501429216187753,-341.0,1,0,0.0,1,0.0,-1132.0,1,-753.0,-4746,0.15822868,0,Accordée
257711,0.4776491548517548,0.4985094254528836,0.4,-13140,0.4,-6519.0,-807.9,0.4961187214611872,-941.3333333333334,2,1,0.2,0,0.0,-2572.0,0,-2572.0,-5370,0.48231024,0,Accordée
257715,0.6769925032909132,0.6286031659693473,0.5454545454545454,-11592,0.0,-1606.0,-552.4545454545455,0.138543823326432,-1286.0,1,1,0.0,1,0.0,-15.0,1,-691.0,-4165,0.1284711,0,Accordée
257718,0.6738300778602003,0.6659804882682592,0.6,-22096,0.1,,-266.4,,-334.0,2,0,0.1,0,0.0,-2450.0,0,-2685.0,-5036,0.17970105,0,Accordée
257720,0.7338145369642702,0.6099367887419135,0.8,-13395,0.0,-2811.0,-251.0,0.2098544232922732,-347.0,2,1,0.0,0,0.0,-484.0,1,-650.0,-4187,0.23980552,0,Accordée
257768,,0.4643200693275375,,-15548,0.0,-1864.0,,0.1198868021610496,,1,1,0.0,0,0.0,-1070.0,1,-1269.0,-2951,0.39045805,0,Accordée
257777,0.524496446363472,0.4892446923166246,0.6,-16425,0.0,-1532.0,-833.6,0.0932724505327245,-239.0,2,1,0.0,1,0.0,-136.0,0,-2707.0,-4355,0.34428483,0,Accordée
257796,0.6817058776720116,0.7702343107260292,1.0,-13658,0.125,-5425.0,-107.0,0.3972031044076731,,3,1,0.0,0,0.0,0.0,1,-2708.0,-3624,0.25910378,0,Accordée
257821,0.7544061731797895,0.7233395438452176,1.0,-12410,0.0,-3681.0,-1040.0,0.2966156325543916,,2,1,0.0,0,0.0,-3134.0,1,-1379.0,-3921,0.17349143,0,Accordée
257832,0.5100895276257282,0.4257247174585781,0.6666666666666666,-22588,0.0,,-184.5,,-129.0,2,0,0.0,0,0.0,-236.0,0,-2801.0,-4820,0.36260673,0,Accordée
257854,0.7136313997323308,0.5751555160802596,1.0,-10232,0.0,-797.0,-802.0,0.0778928850664581,,2,0,0.0,1,0.0,-829.0,0,-829.0,-2899,0.26359782,0,Accordée
257872,0.4206109640437848,0.5956915274111609,0.6,-19960,0.2,-821.0,-199.0,0.0411322645290581,-381.5,2,1,0.0,1,0.0,-582.0,0,-582.0,-2622,0.5024729,0,Accordée
257875,,0.5942054579159014,,-12525,0.0,-1694.0,,0.1352495009980039,,2,1,0.0,1,0.0,-879.0,1,-879.0,-2766,0.35978767,0,Accordée
257883,0.475849908720221,0.6427968049884555,0.8,-12800,0.0,-450.0,-920.0,0.03515625,-322.0,2,0,0.0,1,0.0,-1513.0,0,-2227.0,-2472,0.35179576,0,Accordée
257888,0.4489622731076524,0.7000853590140765,0.3333333333333333,-11661,0.0,-326.0,-72.0,0.0279564359831918,-993.5,1,1,0.3333333333333333,1,0.0,-1025.0,1,-1025.0,-3865,0.28456235,0,Accordée
257895,,0.4729834893588488,,-20654,0.0,-1879.0,,0.0909751137794131,,2,1,0.0,0,0.0,-1605.0,1,-1605.0,-4128,0.4190775,0,Accordée
257900,0.4938628816996244,0.3974739860691239,0.6666666666666666,-21694,0.0,,-356.0,,-252.75,2,0,0.0,0,0.0,-1394.0,0,-2820.0,-5068,0.40474266,0,Accordée
257906,0.6512602186973006,0.5407978898943085,0.6,-12304,0.4444444444444444,-4685.0,-949.5,0.3807704811443433,-1551.5,3,0,0.0,1,0.0,-1820.0,0,-2760.0,-1393,0.33184955,0,Accordée
257921,0.3031463744186309,0.6479366679517535,0.6666666666666666,-19171,0.0,-872.0,-574.6666666666666,0.0454853685253768,-427.0,2,0,0.0,1,0.0,-3230.0,1,-676.0,-2696,0.4112682,0,Accordée
